user_id,activity_date,activity_type
1169,2024-02-15,review
946,2024-07-31,review
2947,2024-03-27,subscription
1903,2024-03-27,login
1614,2024-01-31,review
1746,2024-03-27,login
2299,2024-08-29,review
1704,2024-04-29,login
440,2024-03-25,subscription
1829,2024-05-10,subscription
603,2024-07-20,subscription
1231,2024-04-25,subscription
924,2024-04-29,login
689,2024-05-28,login
1912,2024-08-25,subscription
2811,2024-01-16,review
797,2024-03-02,review
1627,2024-04-15,login
2757,2024-09-03,login
2623,2024-07-19,subscription
211,2024-05-01,subscription
1876,2024-09-03,login
1497,2024-02-14,review
2837,2024-06-03,login
1405,2024-05-20,review
1313,2024-06-13,login
349,2024-06-29,review
489,2024-07-24,subscription
1607,2024-01-26,subscription
2513,2024-03-30,subscription
1107,2024-01-15,subscription
1472,2024-06-06,login
1599,2024-03-06,subscription
289,2024-08-11,review
817,2024-06-28,subscription
2356,2024-06-25,subscription
1953,2024-02-22,login
2263,2024-04-20,subscription
2142,2024-02-18,login
1401,2024-06-18,review
207,2024-08-17,login
1084,2024-07-20,login
2373,2024-01-22,subscription
194,2024-04-26,login
1735,2024-07-07,subscription
2229,2024-06-29,login
1159,2024-07-31,login
2161,2024-01-11,subscription
1445,2024-08-03,review
1153,2024-02-19,subscription
995,2024-04-20,review
1214,2024-08-06,review
2837,2024-07-18,review
987,2024-08-23,subscription
925,2024-05-04,subscription
2928,2024-03-07,review
2378,2024-04-23,subscription
2969,2024-03-07,subscription
119,2024-03-24,login
662,2024-04-16,login
2215,2024-07-18,subscription
1357,2024-07-28,subscription
1642,2024-01-23,review
989,2024-05-07,subscription
1853,2024-08-26,review
791,2024-08-06,login
1660,2024-02-21,login
1197,2024-04-04,review
573,2024-02-04,login
1707,2024-08-15,login
813,2024-04-15,review
2011,2024-04-04,subscription
92,2024-03-01,login
712,2024-08-30,subscription
216,2024-07-10,review
1015,2024-01-27,login
390,2024-07-06,login
2501,2024-02-16,subscription
958,2024-05-08,review
2595,2024-04-21,login
1706,2024-08-14,subscription
743,2024-03-27,review
679,2024-04-17,subscription
87,2024-05-27,review
2499,2024-02-04,review
508,2024-08-01,subscription
889,2024-04-11,login
2021,2024-02-05,subscription
307,2024-04-14,review
2624,2024-02-29,subscription
2119,2024-02-28,review
1155,2024-06-01,login
456,2024-05-23,review
1628,2024-01-19,review
1716,2024-03-30,review
606,2024-02-23,subscription
1371,2024-03-15,review
1613,2024-06-03,review
1838,2024-03-24,review
2388,2024-05-14,review
569,2024-06-20,login
1597,2024-04-03,subscription
1210,2024-02-17,review
2158,2024-04-27,login
107,2024-01-27,review
1492,2024-03-15,login
1887,2024-02-06,review
2545,2024-05-11,review
1826,2024-04-11,subscription
273,2024-04-22,login
529,2024-06-26,login
1127,2024-04-02,login
2772,2024-03-17,review
618,2024-02-03,review
2096,2024-08-10,subscription
2321,2024-01-29,login
2466,2024-03-09,review
522,2024-06-23,login
465,2024-04-15,review
1876,2024-03-30,login
570,2024-06-18,subscription
2162,2024-03-11,subscription
909,2024-06-20,subscription
1908,2024-04-24,subscription
2223,2024-05-19,review
1111,2024-04-04,subscription
1098,2024-06-14,review
571,2024-08-10,subscription
1362,2024-01-15,review
1641,2024-03-20,subscription
57,2024-03-11,review
1594,2024-06-01,subscription
817,2024-01-29,review
815,2024-06-22,review
881,2024-06-26,subscription
2755,2024-03-05,login
563,2024-04-16,review
363,2024-05-15,subscription
909,2024-07-30,login
1660,2024-03-29,subscription
70,2024-08-29,login
2653,2024-02-23,review
2541,2024-03-13,login
2225,2024-06-24,login
1499,2024-03-11,subscription
2695,2024-07-03,subscription
1316,2024-03-05,subscription
2227,2024-03-07,review
1744,2024-09-01,review
634,2024-02-12,review
2507,2024-07-15,subscription
1557,2024-01-23,login
911,2024-08-07,login
2718,2024-06-22,login
178,2024-01-03,subscription
1542,2024-04-04,review
140,2024-05-11,review
888,2024-04-15,login
1584,2024-01-17,review
1382,2024-07-21,subscription
1891,2024-07-21,review
1077,2024-05-18,subscription
2341,2024-02-04,subscription
2771,2024-04-30,review
1482,2024-07-15,subscription
117,2024-08-11,review
1533,2024-05-12,subscription
1448,2024-04-28,review
1022,2024-06-22,review
2567,2024-01-12,login
2655,2024-01-17,login
837,2024-04-07,review
1626,2024-03-10,subscription
2134,2024-07-18,login
2577,2024-03-13,login
863,2024-07-10,subscription
1665,2024-07-26,review
1258,2024-06-30,review
1281,2024-03-24,login
961,2024-06-28,subscription
2509,2024-07-05,login
2420,2024-07-21,review
1554,2024-03-22,subscription
233,2024-08-24,review
969,2024-01-08,login
1598,2024-08-07,review
460,2024-05-06,subscription
802,2024-03-18,review
500,2024-04-18,subscription
1608,2024-07-22,login
796,2024-04-07,review
2054,2024-03-13,review
1895,2024-06-05,subscription
2055,2024-05-29,review
1918,2024-08-15,subscription
2961,2024-03-04,login
1169,2024-06-12,subscription
1370,2024-02-21,login
823,2024-07-09,login
2345,2024-06-09,subscription
289,2024-08-01,login
548,2024-04-06,login
105,2024-03-20,review
52,2024-07-05,review
824,2024-08-27,login
293,2024-02-09,review
2996,2024-01-28,login
2598,2024-05-29,login
1455,2024-04-24,review
896,2024-05-27,login
255,2024-03-19,login
2376,2024-02-14,subscription
2324,2024-08-29,review
1115,2024-06-25,subscription
1173,2024-05-16,login
425,2024-04-06,subscription
1972,2024-01-25,login
1899,2024-04-06,review
309,2024-09-03,review
1044,2024-06-15,login
2781,2024-06-10,review
2795,2024-01-13,subscription
2722,2024-03-29,login
1016,2024-03-23,subscription
2285,2024-03-26,login
148,2024-07-19,review
1488,2024-04-05,review
1676,2024-01-02,review
1180,2024-02-11,subscription
1329,2024-01-14,review
2240,2024-05-17,login
2507,2024-07-28,login
19,2024-02-11,subscription
1371,2024-01-19,subscription
768,2024-02-22,login
2639,2024-04-05,review
237,2024-08-06,login
2433,2024-05-04,review
978,2024-04-26,review
2949,2024-04-23,review
2119,2024-08-02,review
539,2024-02-07,subscription
145,2024-05-24,review
87,2024-06-13,subscription
1677,2024-01-23,review
1561,2024-03-03,subscription
2784,2024-01-28,review
72,2024-03-30,login
1211,2024-01-15,subscription
143,2024-04-18,login
2418,2024-05-07,subscription
2120,2024-01-08,review
468,2024-08-18,login
2438,2024-07-09,review
1351,2024-02-20,login
2670,2024-02-09,login
664,2024-04-09,subscription
5,2024-05-12,subscription
2988,2024-05-30,login
504,2024-07-11,login
212,2024-07-20,login
936,2024-02-06,subscription
2361,2024-07-08,review
1430,2024-04-27,subscription
2981,2024-04-18,login
707,2024-02-03,login
2166,2024-02-26,subscription
529,2024-06-05,login
45,2024-06-24,login
162,2024-02-03,subscription
910,2024-06-23,subscription
165,2024-03-08,login
2867,2024-03-09,login
1044,2024-01-01,review
361,2024-08-24,review
1708,2024-07-08,subscription
951,2024-01-10,subscription
191,2024-04-11,review
2869,2024-07-25,subscription
76,2024-07-25,subscription
1883,2024-08-30,login
1787,2024-08-20,review
270,2024-01-19,subscription
506,2024-02-03,subscription
774,2024-02-20,subscription
982,2024-02-08,review
1581,2024-08-28,login
1234,2024-07-24,subscription
2725,2024-05-14,login
1460,2024-04-23,review
1712,2024-05-20,review
2922,2024-04-18,review
111,2024-02-03,login
2567,2024-04-23,subscription
2305,2024-07-21,login
2426,2024-01-15,subscription
2300,2024-06-30,review
289,2024-06-19,login
950,2024-04-18,login
1404,2024-01-23,review
496,2024-03-20,review
892,2024-07-06,review
912,2024-04-01,review
1613,2024-02-13,subscription
302,2024-07-06,review
721,2024-05-25,subscription
1787,2024-04-08,login
2785,2024-06-15,login
921,2024-05-09,review
1501,2024-03-16,review
1367,2024-06-10,subscription
2185,2024-06-03,subscription
1643,2024-08-18,subscription
674,2024-01-30,login
2847,2024-07-04,login
430,2024-05-05,subscription
1013,2024-05-09,review
786,2024-02-15,review
1449,2024-03-04,review
1651,2024-02-29,login
250,2024-07-27,review
41,2024-02-24,review
733,2024-07-17,review
1784,2024-04-15,review
1791,2024-06-11,subscription
630,2024-05-30,review
2858,2024-07-14,login
2430,2024-04-28,review
2456,2024-02-06,review
2527,2024-07-20,review
1953,2024-06-22,review
297,2024-06-27,subscription
399,2024-03-02,subscription
869,2024-06-21,review
2430,2024-08-28,login
1572,2024-02-05,login
725,2024-04-13,subscription
1058,2024-02-28,review
2498,2024-03-29,review
340,2024-06-07,subscription
253,2024-08-27,login
94,2024-05-12,subscription
644,2024-03-01,login
1706,2024-01-05,login
2994,2024-08-20,login
1360,2024-08-16,subscription
1747,2024-08-09,review
2607,2024-01-06,review
1832,2024-02-17,login
127,2024-01-31,login
1597,2024-08-25,login
2616,2024-06-30,login
2414,2024-01-23,review
45,2024-02-19,login
2611,2024-08-26,login
1177,2024-04-16,login
1751,2024-04-13,review
1495,2024-03-18,review
927,2024-05-01,subscription
2922,2024-04-14,subscription
1118,2024-07-20,review
1317,2024-03-05,review
1270,2024-03-30,review
2675,2024-01-20,login
1086,2024-01-18,login
544,2024-04-16,subscription
493,2024-08-15,login
1207,2024-03-27,review
609,2024-02-19,subscription
2579,2024-04-05,review
2742,2024-04-03,subscription
2656,2024-06-24,subscription
874,2024-08-05,login
1808,2024-07-14,subscription
2474,2024-01-22,review
2126,2024-07-20,subscription
2494,2024-07-05,login
1923,2024-01-30,login
1212,2024-04-16,subscription
706,2024-02-28,review
608,2024-03-02,review
2931,2024-02-10,review
1743,2024-04-06,review
898,2024-04-19,review
1922,2024-07-02,review
430,2024-08-11,subscription
2239,2024-05-12,subscription
2814,2024-03-07,login
2317,2024-08-04,review
297,2024-07-05,review
53,2024-01-10,login
1929,2024-06-25,subscription
1181,2024-02-27,review
1121,2024-07-10,login
1622,2024-08-27,subscription
2375,2024-08-05,login
1789,2024-07-16,login
930,2024-03-21,login
167,2024-04-03,subscription
2505,2024-06-01,login
727,2024-05-25,login
273,2024-01-05,login
1914,2024-01-25,login
2567,2024-04-19,review
2656,2024-01-09,subscription
609,2024-01-23,review
413,2024-06-03,review
2380,2024-07-03,subscription
1362,2024-06-02,subscription
1013,2024-03-03,login
143,2024-06-21,login
379,2024-08-18,subscription
2874,2024-01-13,review
490,2024-01-01,login
1788,2024-06-01,login
2877,2024-01-23,review
635,2024-05-18,login
483,2024-01-24,review
221,2024-06-11,review
560,2024-01-07,subscription
2086,2024-07-16,review
953,2024-02-12,subscription
2809,2024-07-18,login
1448,2024-08-05,review
2971,2024-08-04,review
46,2024-01-07,login
1565,2024-03-23,review
2965,2024-03-11,review
2103,2024-02-27,login
553,2024-06-27,login
2210,2024-03-25,review
804,2024-05-04,login
985,2024-03-12,subscription
2531,2024-03-17,login
222,2024-04-03,subscription
2467,2024-01-08,login
1015,2024-05-20,subscription
767,2024-05-05,login
2887,2024-04-23,login
1161,2024-05-02,subscription
1342,2024-08-21,subscription
2445,2024-05-07,subscription
2337,2024-04-11,review
2827,2024-08-13,login
2141,2024-08-26,subscription
1897,2024-01-11,subscription
1175,2024-08-27,login
322,2024-01-30,subscription
2375,2024-08-26,login
2415,2024-01-20,login
1451,2024-07-14,login
26,2024-01-26,subscription
1524,2024-04-03,login
2150,2024-03-23,login
1521,2024-05-24,subscription
586,2024-05-29,subscription
2178,2024-04-18,subscription
1233,2024-05-25,review
2428,2024-07-30,review
1301,2024-02-23,login
540,2024-05-28,login
752,2024-07-25,login
2712,2024-03-19,login
502,2024-05-03,login
1379,2024-04-28,subscription
1939,2024-04-30,login
563,2024-01-16,login
265,2024-03-08,subscription
28,2024-03-18,review
456,2024-01-29,login
555,2024-04-11,review
326,2024-08-20,login
1139,2024-03-25,subscription
1181,2024-04-08,login
1241,2024-04-03,subscription
792,2024-01-24,review
2574,2024-06-09,review
334,2024-04-12,review
1508,2024-08-12,subscription
1657,2024-02-18,login
250,2024-02-25,subscription
1885,2024-08-03,review
2034,2024-05-29,login
2958,2024-02-18,subscription
54,2024-05-12,subscription
147,2024-04-01,login
1280,2024-07-06,login
1325,2024-01-10,subscription
2522,2024-07-03,login
1158,2024-04-14,login
1656,2024-09-02,subscription
762,2024-02-07,login
2157,2024-07-02,subscription
2434,2024-04-14,review
1950,2024-06-12,review
937,2024-05-19,subscription
562,2024-01-14,login
1028,2024-01-04,review
2255,2024-07-26,subscription
1765,2024-04-23,subscription
936,2024-01-07,login
2763,2024-06-19,subscription
2482,2024-01-21,subscription
816,2024-03-23,review
2282,2024-07-28,login
571,2024-02-06,login
2847,2024-06-09,login
502,2024-02-28,review
1686,2024-08-03,subscription
169,2024-04-29,login
1988,2024-08-04,subscription
2897,2024-09-01,review
206,2024-06-27,login
1495,2024-04-03,login
1900,2024-01-06,review
511,2024-06-22,subscription
1002,2024-02-19,subscription
2816,2024-02-21,subscription
415,2024-01-29,login
477,2024-02-23,login
797,2024-05-17,login
2424,2024-02-16,subscription
1870,2024-04-06,login
2753,2024-07-07,subscription
2047,2024-03-28,review
1185,2024-04-16,review
1172,2024-03-29,subscription
2765,2024-06-28,subscription
2356,2024-08-31,subscription
2689,2024-05-17,subscription
369,2024-02-18,subscription
777,2024-02-22,review
2396,2024-05-15,login
2360,2024-05-30,login
1168,2024-08-15,review
2046,2024-05-14,login
1897,2024-06-17,login
269,2024-07-20,review
1220,2024-02-15,review
1452,2024-02-14,login
2210,2024-07-02,review
297,2024-06-07,review
2868,2024-06-30,review
485,2024-08-04,login
1063,2024-04-11,subscription
1500,2024-07-19,subscription
2752,2024-08-10,subscription
708,2024-06-06,subscription
2182,2024-03-31,subscription
549,2024-02-10,review
1036,2024-07-16,login
592,2024-07-10,login
1196,2024-02-10,subscription
594,2024-08-05,review
2319,2024-08-01,review
31,2024-07-10,login
991,2024-05-31,subscription
1018,2024-06-23,subscription
2069,2024-03-29,subscription
1178,2024-05-31,review
576,2024-03-19,review
2085,2024-08-24,subscription
593,2024-03-17,subscription
459,2024-08-23,subscription
1093,2024-06-14,login
978,2024-07-11,login
1775,2024-07-02,review
1220,2024-05-11,review
697,2024-03-12,login
1574,2024-05-06,login
635,2024-08-26,review
2232,2024-01-10,subscription
1478,2024-05-25,review
1668,2024-04-30,login
1901,2024-08-12,review
2335,2024-07-25,review
2776,2024-08-10,review
854,2024-05-26,login
2782,2024-05-06,subscription
368,2024-02-04,subscription
224,2024-05-02,review
1800,2024-01-17,login
777,2024-05-06,subscription
2267,2024-01-30,subscription
327,2024-05-17,review
2001,2024-06-21,login
181,2024-06-11,review
2468,2024-04-07,subscription
2754,2024-04-16,review
734,2024-06-25,subscription
1048,2024-04-04,review
459,2024-02-21,login
273,2024-07-03,login
1961,2024-05-07,subscription
1089,2024-03-12,login
1955,2024-06-20,review
1883,2024-04-23,subscription
2166,2024-02-01,login
1799,2024-01-15,review
957,2024-07-23,subscription
2132,2024-06-28,review
1005,2024-06-11,subscription
1871,2024-06-25,review
1270,2024-05-02,subscription
590,2024-04-05,review
1683,2024-01-01,login
1811,2024-07-27,subscription
974,2024-01-12,subscription
1215,2024-09-02,subscription
2568,2024-01-02,subscription
1109,2024-08-18,subscription
1884,2024-01-09,login
1917,2024-06-05,subscription
225,2024-06-02,login
742,2024-07-19,review
2576,2024-05-14,login
2113,2024-06-08,review
1851,2024-01-08,review
1772,2024-08-01,login
1815,2024-01-30,subscription
2076,2024-04-05,subscription
1104,2024-01-28,review
475,2024-04-12,review
2925,2024-06-09,subscription
690,2024-05-10,login
2620,2024-01-14,subscription
1540,2024-02-07,login
2373,2024-05-17,login
701,2024-06-09,subscription
1950,2024-01-17,login
2515,2024-06-05,subscription
814,2024-03-19,login
1898,2024-07-06,subscription
2284,2024-06-11,login
255,2024-05-27,login
118,2024-04-06,subscription
2207,2024-04-30,login
521,2024-06-01,login
2064,2024-04-14,login
997,2024-03-30,review
2833,2024-08-18,subscription
2349,2024-06-17,review
1535,2024-05-03,subscription
1607,2024-02-22,review
2389,2024-08-28,review
1153,2024-06-09,login
1044,2024-02-28,login
1386,2024-07-06,login
1170,2024-03-27,login
130,2024-06-10,login
2339,2024-07-07,subscription
1200,2024-01-06,subscription
1649,2024-08-11,login
1679,2024-01-20,login
2377,2024-05-18,login
859,2024-08-09,login
1197,2024-07-30,subscription
2398,2024-02-08,subscription
1539,2024-03-25,login
2979,2024-02-03,login
1289,2024-08-17,subscription
2168,2024-08-07,review
1322,2024-01-01,review
1540,2024-04-02,review
2775,2024-06-01,login
2004,2024-08-30,review
2824,2024-04-23,review
2220,2024-07-11,subscription
627,2024-01-27,review
1759,2024-05-31,subscription
449,2024-08-26,subscription
1086,2024-02-22,subscription
350,2024-06-21,review
1088,2024-08-09,subscription
2208,2024-06-01,review
784,2024-01-28,subscription
2052,2024-04-10,login
576,2024-05-03,review
342,2024-02-18,login
1327,2024-06-07,review
1645,2024-06-06,subscription
280,2024-07-02,login
1608,2024-08-07,subscription
2323,2024-01-09,review
2717,2024-03-01,login
1312,2024-01-29,review
2050,2024-04-16,review
1012,2024-06-28,subscription
1207,2024-04-22,login
2089,2024-07-24,review
1334,2024-05-04,review
968,2024-05-09,review
2175,2024-07-10,login
1194,2024-06-25,login
2559,2024-08-24,subscription
908,2024-04-29,review
2686,2024-03-20,subscription
1939,2024-01-12,review
490,2024-08-01,review
1685,2024-06-25,subscription
2215,2024-05-12,review
587,2024-03-21,login
2213,2024-08-24,subscription
1688,2024-02-14,review
137,2024-01-14,login
497,2024-08-22,review
1750,2024-07-19,review
192,2024-04-06,login
1205,2024-08-21,subscription
647,2024-04-18,login
2675,2024-04-11,review
2170,2024-08-15,subscription
1656,2024-04-05,login
1225,2024-03-17,review
1294,2024-06-27,login
2413,2024-03-31,review
1914,2024-03-03,review
2085,2024-07-13,review
839,2024-08-09,review
1256,2024-06-12,login
